panchayat_id,lgd_code,panchayat_name,block_name,district_name,station_id,date,forecast_issue_date,block_forecast_rainfall_mm,panchayat_latitude,panchayat_longitude,elevation_m,station_distance_km,lead_days,month,day_of_year,actual_rainfall_mm
1368,183053,Sonoshi,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.8544,73.6522,598,19.69,0,2,40,52.2
1369,183054,Taked Bk,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.6322,73.8111,635,26.89,0,2,40,52.2
1370,183055,Taked Kh.,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.6388,73.8222,630,27.83,0,2,40,52.2
1371,183056,Takeghoti,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.7044,73.6122,625,5.1,0,2,40,52.2
1372,183057,Talogha,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.7211,73.6822,612,12.64,0,2,40,52.2
1373,183058,Taloshi,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.6822,73.7111,630,15.5,0,2,40,52.2
1374,183059,Titoli,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.7122,73.6422,618,8.34,0,2,40,52.2
1375,183060,Tringalwadi,Igatpuri,Nashik,Igatpuri AWS,2026-02-09,2026-02-09,45.0,19.737,73.5358,665,5.25,0,2,40,52.2
1376,183061,Ubhade,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.7422,73.5844,635,5.36,0,1,9,3.8
1377,183062,Umberkon,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.8244,73.7022,605,20.17,0,1,9,3.8
1378,183065,Vaki,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.6544,73.7822,645,23.35,0,1,9,3.8
1379,183067,Vasali,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.6822,73.6544,622,9.63,0,1,9,3.8
1380,183063,Wadiwarhe,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.8605,73.6753,605,21.5,0,1,9,3.8
1381,183064,Waghere,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.8422,73.6922,600,20.91,0,1,9,3.8
1382,183066,Walvihir,Igatpuri,Nashik,Igatpuri AWS,2026-01-09,2026-01-09,5.0,19.7544,73.6122,625,8.05,0,1,9,3.8
1383,183068,Abhona,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4791,73.9251,580,0.99,0,1,9,5.6
1384,183069,Athambe,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4407,73.9638,595,6.86,0,1,9,5.6
1385,183071,Bagadu,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4511,73.8822,615,5.3,0,1,9,5.6
1386,183070,Bapkheda,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4822,73.9511,575,3.46,0,1,9,5.6
1387,183072,Bhadwan,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4711,73.9822,570,6.86,0,1,9,5.6
1388,183073,Bhagurdi,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5122,73.8244,640,10.21,0,1,9,5.6
1389,183074,Bhaitane (D),Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5511,73.9111,590,7.39,0,1,9,5.6
1390,245154,Bhandane Ha,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5669,73.8294,625,12.96,0,1,9,5.6
1391,183075,Bhendi,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4122,73.9522,590,8.84,0,1,9,5.6
1392,183076,Bhusani,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4322,73.8111,650,12.59,0,1,9,5.6
1393,183077,Bilwadi,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5422,73.8911,605,6.95,0,1,9,5.6
1394,183078,Bordaivat,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5111,74.0522,555,14.28,0,1,9,5.6
1395,183079,Chankapur,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5128,73.8922,612,4.1,0,1,9,5.6
1396,183080,Dahyane Digar,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.4922,73.8544,630,6.67,0,1,9,5.6
1397,183081,Dalwat,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5416,73.8261,645,11.45,0,1,9,5.6
1398,183082,Darebhangi,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5611,73.8111,655,13.98,0,1,9,5.6
1399,183085,Deovalivani,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5011,73.9211,585,1.82,0,1,9,5.6
1400,183083,Desarane,Kalwan,Nashik,Kalwan AWS,2026-01-09,2026-01-09,8.0,20.5822,73.9111,605,10.83,0,1,9,5.6
1401,183084,Desgaon,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5211,73.9511,612,5.29,0,4,99,2.1
1402,183086,Dharde Diger,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5444,73.8822,612,7.58,0,4,99,2.1
1403,183087,Ganore,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4411,74.0111,612,10.86,0,4,99,2.1
1404,183088,Gobapur,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4363,73.9358,612,5.72,0,4,99,2.1
1405,183089,Golakhal,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5122,73.9422,612,3.94,0,4,99,2.1
1406,245149,Gopalkhadi,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5822,73.8511,612,12.86,0,4,99,2.1
1407,183090,Gosarane,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5011,73.9822,612,6.92,0,4,99,2.1
1408,183091,Hingave,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4911,73.9011,612,1.89,0,4,99,2.1
1409,183092,Jaidar,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5922,73.8906,612,12.26,0,4,99,2.1
1410,183093,Jaipur,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5622,73.8211,612,13.25,0,4,99,2.1
1411,183094,Jamale Vani,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5311,73.9222,612,5.14,0,4,99,2.1
1412,183095,Juni Bej,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4611,74.0511,612,14.12,0,4,99,2.1
1413,183096,Kakane,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4422,73.9411,612,5.33,0,4,99,2.1
1414,183097,Kalmathe (Pa),Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4522,73.9622,612,5.87,0,4,99,2.1
1415,183099,Kalwan (Kd),Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4909,74.0241,612,11.07,0,4,99,2.1
1416,183100,Kanashi (K),Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5811,73.8222,612,14.62,0,4,99,2.1
1417,183101,Karambhel (K),Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5911,73.8422,612,14.19,0,4,99,2.1
1418,183102,Kathare Diger,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.6122,73.8811,612,14.66,0,4,99,2.1
1419,183104,Khadakvan,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4711,73.9011,612,2.34,0,4,99,2.1
1420,183103,Khadki,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4122,73.9822,612,10.5,0,4,99,2.1
1421,183105,Kharde Diger,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5522,73.8111,612,13.41,0,4,99,2.1
1422,183106,Khedgaon,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4811,73.9222,612,0.62,0,4,99,2.1
1423,245150,Khirad,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.4538,73.7964,612,13.13,0,4,99,2.1
1424,183108,Kosurde,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5211,73.9011,612,4.38,0,4,99,2.1
1425,183107,Koswan,Kalwan,Nashik,Kalwan AWS,2026-04-09,2026-04-09,12.5,20.5611,73.8544,612,10.75,0,4,99,2.1
1426,183109,Kundane (K),Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5122,74.0111,612,10.16,0,3,68,2.8
1427,183110,Kundane (O),Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5122,74.0111,612,10.16,0,3,68,2.8
1428,183111,Lingama,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5411,73.9422,612,6.73,0,3,68,2.8
1429,183112,Malgaon (Kh),Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4711,73.8922,612,3.1,0,3,68,2.8
1430,183113,Manur,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4827,74.0167,612,10.28,0,3,68,2.8
1431,183114,Mehedar,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5311,74.0522,612,14.89,0,3,68,2.8
1432,183116,Mohandari,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4422,73.8959,612,5.29,0,3,68,2.8
1433,183117,Mohmukh,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4922,73.9811,612,6.62,0,3,68,2.8
1434,183118,Mokhbhangi,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5626,74.015,612,13.28,0,3,68,2.8
1435,183115,Mulanevani,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4422,73.9622,612,6.62,0,3,68,2.8
1436,183119,Nakoda,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5511,73.8811,612,8.29,0,3,68,2.8
1437,183120,Nalid,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5111,74.0111,612,10.12,0,3,68,2.8
1438,183121,Nanduri,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4173,73.9056,612,7.64,0,3,68,2.8
1439,183122,Narul,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4811,73.9511,612,3.48,0,3,68,2.8
1440,183123,Navi Bej,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5143,74.0747,612,16.64,0,3,68,2.8
1441,183124,Nivane,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5311,73.9111,612,5.18,0,3,68,2.8
1442,183126,Ojhar,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5111,73.8811,612,4.82,0,3,68,2.8
1443,183125,Otur,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4176,74.0044,612,11.71,0,3,68,2.8
1444,183127,Palasdar,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5822,73.8411,612,13.45,0,3,68,2.8
1445,183128,Pale (Bk),Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4911,73.9011,612,1.89,0,3,68,2.8
1446,183129,Pale (Kd),Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4955,73.9122,612,1.31,0,3,68,2.8
1447,183130,Patvihir,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5611,73.8122,612,13.89,0,3,68,2.8
1448,183131,Pilkos,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.4711,73.9422,612,2.96,0,3,68,2.8
1449,183132,Pimpale (Bk),Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5111,74.0111,612,10.12,0,3,68,2.8
1450,245153,Punadnagar,Kalwan,Nashik,Kalwan AWS,2026-03-09,2026-03-09,10.0,20.5311,73.9222,612,5.14,0,3,68,2.8
1451,183133,Ravalji,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4511,74.0522,612,14.48,0,2,40,1.5
1452,183134,Sakore,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4473,73.9883,612,8.44,0,2,40,1.5
1453,183135,Saptashrungi Gad,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.3922,73.9111,612,10.34,0,2,40,1.5
1454,183136,Sarledigar,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5822,73.8511,612,12.86,0,2,40,1.5
1455,183137,Savakipale,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4122,73.9811,612,10.43,0,2,40,1.5
1456,245151,Shingashi,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5511,73.8111,612,13.34,0,2,40,1.5
1457,183138,Shirasmani,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4911,73.9222,612,0.81,0,2,40,1.5
1458,183139,Sukapur,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5211,73.9011,612,4.38,0,2,40,1.5
1459,183140,Sule,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5611,73.8544,612,10.75,0,2,40,1.5
1460,245152,Supale Digar,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5122,74.0111,612,10.16,0,2,40,1.5
1461,183141,Tatani,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5411,73.9422,612,6.73,0,2,40,1.5
1462,245148,Tirhal (Kh),Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4711,73.8922,612,3.1,0,2,40,1.5
1463,183142,Vadale (Ha),Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5311,74.0522,612,14.89,0,2,40,1.5
1464,183143,Vadalevani,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4922,73.9811,612,6.62,0,2,40,1.5
1465,183145,Verule,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4422,73.9622,612,6.62,0,2,40,1.5
1466,183146,Virshet,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5511,73.8811,612,8.29,0,2,40,1.5
1467,183147,Visapur,Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.5111,74.0111,612,10.12,0,2,40,1.5
1468,183144,Wadi (Bk),Kalwan,Nashik,Kalwan AWS,2026-02-09,2026-02-09,15.0,20.4811,73.9511,612,3.48,0,2,40,1.5
1469,183149,Aghar (Bk),Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.5622,74.3211,435,19.69,0,2,40,0.4
1470,183150,Aghar (Kd),Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.5722,74.3311,435,18.73,0,2,40,0.4
1471,183148,Ajande,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.5422,74.4111,435,10.38,0,2,40,0.4
1472,183151,Ajang,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.6352,74.4521,435,10.86,0,2,40,0.4
1473,183152,Astane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.6834,74.6421,435,19.9,0,2,40,0.4
1474,183153,Belgaon,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.6122,74.3522,435,17.66,0,2,40,0.4
1475,183154,Bhardenagar,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,8.0,20.5822,74.5211,435,3.34,0,2,40,0.4
1476,183156,Bhilkot,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6522,74.4822,435,11.3,0,1,9,1.2
1477,183157,Chandanpuri,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5111,74.4422,435,8.52,0,1,9,1.2
1478,183158,Chaukatpade,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6822,74.5511,435,14.88,0,1,9,1.2
1479,183159,Chikhalohol,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6011,74.6111,435,11.76,0,1,9,1.2
1480,183160,Chinchagavan,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6211,74.4122,435,12.62,0,1,9,1.2
1481,183161,Chinchawad,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5911,74.3822,435,13.93,0,1,9,1.2
1482,183162,Chinchwe (Ga),Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6511,74.5511,435,11.61,0,1,9,1.2
1483,183163,Chondhi,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5411,74.3111,435,20.76,0,1,9,1.2
1484,183165,Dabali,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5722,74.3822,435,13.46,0,1,9,1.2
1485,183164,Dabhadi,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5506,74.4559,435,5.65,0,1,9,1.2
1486,183166,Dahidi,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6111,74.5211,435,6.45,0,1,9,1.2
1487,183167,Dahiwal,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5811,74.6522,435,15.11,0,1,9,1.2
1488,183168,Dapure,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6322,74.4511,435,10.64,0,1,9,1.2
1489,183170,Dasane,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5841,74.5714,435,7.22,0,1,9,1.2
1490,183173,Deoghat,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5893,74.7811,435,28.49,0,1,9,1.2
1491,183172,Devarpade,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5922,74.4211,435,10.18,0,1,9,1.2
1492,183174,Dhavaleshwar,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6511,74.5822,435,13.15,0,1,9,1.2
1493,183175,Dongrale,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.7851,74.5724,435,26.5,0,1,9,1.2
1494,183176,Dundhe,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5411,74.3411,435,17.64,0,1,9,1.2
1495,183177,Erandgaon,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5722,74.4522,435,6.35,0,1,9,1.2
1496,183178,Galne,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6111,74.5111,435,6.35,0,1,9,1.2
1497,183179,Garbad,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.5922,74.6211,435,12.32,0,1,9,1.2
1498,183180,Garegaon,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.738,74.4175,435,22.61,0,1,9,1.2
1499,183182,Ghanegaon,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6311,74.5511,435,9.58,0,1,9,1.2
1500,183181,Gilane,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,6.0,20.6311,74.5511,435,9.58,0,1,9,1.2
1501,183183,Ghodegaon,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5511,74.4822,438,2.9,0,4,99,2.5
1502,183181,Gigaon,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6122,74.6255,445,13.87,0,4,99,2.5
1503,183184,Gilane,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.4522,74.5211,452,10.94,0,4,99,2.5
1504,183185,Gugulwad,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5822,74.3411,465,17.94,0,4,99,2.5
1505,183186,Hatane,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6422,74.5511,440,11.11,0,4,99,2.5
1506,183187,Hiswal,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6334,74.7932,450,30.9,0,4,99,2.5
1507,183188,Jalgaon (Ga),Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6211,74.6322,442,14.98,0,4,99,2.5
1508,183189,Jalgaon (Ni),Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5511,74.3911,460,12.38,0,4,99,2.5
1509,183190,Jalku,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6511,74.4522,448,12.75,0,4,99,2.5
1510,183191,Jatpade,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.4911,74.4822,445,7.16,0,4,99,2.5
1511,183192,Jeur,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5822,74.6111,440,11.12,0,4,99,2.5
1512,183193,Jwardi (Bk),Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5422,74.3211,462,19.69,0,4,99,2.5
1513,183194,Kajwade,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.7822,74.4001,468,28.24,0,4,99,2.5
1514,183195,Kalwadi,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5518,74.7497,455,24.96,0,4,99,2.5
1515,183196,Kandhane,Malegaon,Nashik,Satana AWS,2026-04-09,2026-04-09,15.0,20.6256,74.1066,605,10.5,0,4,99,2.5
1516,183197,Kankrale,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6853,74.4927,442,15.15,0,4,99,2.5
1517,183198,Karanj Gavhan,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5122,74.3822,472,13.96,0,4,99,2.5
1518,183199,Kashti,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6223,74.483,448,8.52,0,4,99,2.5
1519,183200,Kaulane (Ga),Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.4811,74.4211,465,12.02,0,4,99,2.5
1520,183201,Kaulane (Ni),Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5611,74.4111,462,10.37,0,4,99,2.5
1521,183202,Khadaki,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.5411,74.4422,448,7.13,0,4,99,2.5
1522,183203,Khakurdi,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6853,74.4177,450,17.85,0,4,99,2.5
1523,183204,Khalane,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6111,74.5822,435,10.13,0,4,99,2.5
1524,183205,Khayade,Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6211,74.4111,458,12.98,0,4,99,2.5
1525,183206,Kothare (Bk),Malegaon,Nashik,Malegaon AWS,2026-04-09,2026-04-09,15.0,20.6511,74.6011,432,14.71,0,4,99,2.5
1526,183207,Kukane,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.6533,74.5159,435,11.5,0,3,68,5.8
1527,183208,Lakhani,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.7021,74.6444,428,21.95,0,3,68,5.8
1528,183209,Lendane,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5722,74.5422,436,4.16,0,3,68,5.8
1529,183210,Lonwade,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5511,74.3111,468,20.71,0,3,68,5.8
1530,183211,Lulle,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.4611,74.5211,450,9.95,0,3,68,5.8
1531,183213,Malgaon,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5911,74.5822,435,8.8,0,3,68,5.8
1532,183218,Malhangaon,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5822,74.4522,455,7.0,0,3,68,5.8
1533,183214,Manjre,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5611,74.3811,465,13.48,0,3,68,5.8
1534,183215,Manke,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5522,74.6111,435,10.53,0,3,68,5.8
1535,183216,Mathurpada,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5411,74.4922,445,2.1,0,3,68,5.8
1536,183217,Mehune,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.6011,74.3411,482,18.48,0,3,68,5.8
1537,183219,Mohpada,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5211,74.4211,460,9.8,0,3,68,5.8
1538,183220,Mungse,Malegaon,Nashik,Satana AWS,2026-03-09,2026-03-09,10.0,20.7335,74.1067,605,18.68,0,3,68,5.8
1539,183221,Nagaon (Di),Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5811,74.4422,460,7.86,0,3,68,5.8
1540,183222,Nagzari,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.8143,74.5382,425,29.53,0,3,68,5.8
1541,183223,Nale,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5511,74.6522,435,14.81,0,3,68,5.8
1542,183224,Nandgaon (Bk),Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.3079,74.6572,465,30.98,0,3,68,5.8
1543,183225,Nardane,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5611,74.4822,445,3.15,0,3,68,5.8
1544,183226,Nilgawhan,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5922,74.5511,438,6.35,0,3,68,5.8
1545,183227,Nimbayati,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5111,74.3211,472,20.14,0,3,68,5.8
1546,183228,Nimgaon,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.4387,74.5589,455,13.38,0,3,68,5.8
1547,183229,Nimgaon (Kh),Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5811,74.5111,435,3.46,0,3,68,5.8
