panchayat_id,lgd_code,panchayat_name,block_name,district_name,latitude,longitude,elevation_m,date,forecast_issue_date,block_forecast_rainfall_mm,station_id,station_latitude,station_longitude,station_distance_km,actual_rainfall_mm,
1364,183049,Shenwad Kh,Igatpuri,Nashik,19.6953,73.6458,620,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,8.6,52.2,
1365,183050,Shevagedang,Igatpuri,Nashik,19.7122,73.5211,685,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,4.8,52.2,
1366,183051,Shirsate,Igatpuri,Nashik,19.7211,73.5544,650,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,2.8,52.2,
1367,183052,Somaj,Igatpuri,Nashik,19.8122,73.5822,615,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,12.8,52.2,
1368,183053,Sonoshi,Igatpuri,Nashik,19.8544,73.6522,598,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,19.6,52.2,
1369,183054,Taked Bk,Igatpuri,Nashik,19.6322,73.8111,635,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,26.9,52.2,
1370,183055,Taked Kh.,Igatpuri,Nashik,19.6388,73.8222,630,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,27.8,52.2,
1371,183056,Takeghoti,Igatpuri,Nashik,19.7044,73.6122,625,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,5.1,52.2,
1372,183057,Talogha,Igatpuri,Nashik,19.7211,73.6822,612,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,12.6,52.2,
1373,183058,Taloshi,Igatpuri,Nashik,19.6822,73.7111,630,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,15.4,52.2,
1374,183059,Titoli,Igatpuri,Nashik,19.7122,73.6422,618,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,8.3,52.2,
1375,183060,Tringalwadi,Igatpuri,Nashik,19.737,73.5358,665,09-02-2026,09-02-2026,45,Igatpuri AWS,19.698,73.564,5.2,52.2,
1376,183061,Ubhade,Igatpuri,Nashik,19.7422,73.5844,635,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,5.4,3.8,
1377,183062,Umberkon,Igatpuri,Nashik,19.8244,73.7022,605,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,19.7,3.8,
1378,183065,Vaki,Igatpuri,Nashik,19.6544,73.7822,645,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,23.4,3.8,
1379,183067,Vasali,Igatpuri,Nashik,19.6822,73.6544,622,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,9.6,3.8,
1380,183063,Wadiwarhe,Igatpuri,Nashik,19.8605,73.6753,605,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,21.5,3.8,
1381,183064,Waghere,Igatpuri,Nashik,19.8422,73.6922,600,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,20.9,3.8,
1382,183066,Walvihir,Igatpuri,Nashik,19.7544,73.6122,625,09-01-2026,09-01-2026,5,Igatpuri AWS,19.698,73.564,8,3.8,
1383,183068,Abhona,Kalwan,Nashik,20.4791,73.9251,580,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,1,5.6,
1384,183069,Athambe,Kalwan,Nashik,20.4407,73.9638,595,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,6.8,5.6,
1385,183071,Bagadu,Kalwan,Nashik,20.4511,73.8822,615,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,5.3,5.6,
1386,183070,Bapkheda,Kalwan,Nashik,20.4822,73.9511,575,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,3.4,5.6,
1387,183072,Bhadwan,Kalwan,Nashik,20.4711,73.9822,570,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,6.8,5.6,
1388,183073,Bhagurdi,Kalwan,Nashik,20.5122,73.8244,640,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,10.2,5.6,
1389,183074,Bhaitane (D),Kalwan,Nashik,20.5511,73.9111,590,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,7.4,5.6,
1390,245154,Bhandane Ha,Kalwan,Nashik,20.5669,73.8294,625,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,12.9,5.6,
1391,183075,Bhendi,Kalwan,Nashik,20.4122,73.9522,590,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,8.8,5.6,
1392,183076,Bhusani,Kalwan,Nashik,20.4322,73.8111,650,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,12.5,5.6,
1393,183077,Bilwadi,Kalwan,Nashik,20.5422,73.8911,605,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,6.9,5.6,
1394,183078,Bordaivat,Kalwan,Nashik,20.5111,74.0522,555,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,14.3,5.6,
1395,183079,Chankapur,Kalwan,Nashik,20.5128,73.8922,612,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,4.1,5.6,
1396,183080,Dahyane Digar,Kalwan,Nashik,20.4922,73.8544,630,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,6.6,5.6,
1397,183081,Dalwat,Kalwan,Nashik,20.5416,73.8261,645,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,11.5,5.6,
1398,183082,Darebhangi,Kalwan,Nashik,20.5611,73.8111,655,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,13.9,5.6,
1399,183085,Deovalivani,Kalwan,Nashik,20.5011,73.9211,585,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,1.8,5.6,
1400,183083,Desarane,Kalwan,Nashik,20.5822,73.9111,605,09-01-2026,09-01-2026,8,Kalwan AWS,20.485,73.918,10.8,5.6,
1401,183084,Desgaon,Kalwan,Nashik,20.5211,73.9511,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,5.4,2.1,
1402,183086,Dharde Diger,Kalwan,Nashik,20.5444,73.8822,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,7.6,2.1,
1403,183087,Ganore,Kalwan,Nashik,20.4411,74.0111,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,10.9,2.1,
1404,183088,Gobapur,Kalwan,Nashik,20.4363,73.9358,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,5.7,2.1,
1405,183089,Golakhal,Kalwan,Nashik,20.5122,73.9422,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,4,2.1,
1406,245149,Gopalkhadi,Kalwan,Nashik,20.5822,73.8511,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,12.8,2.1,
1407,183090,Gosarane,Kalwan,Nashik,20.5011,73.9822,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,6.9,2.1,
1408,183091,Hingave,Kalwan,Nashik,20.4911,73.9011,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,1.9,2.1,
1409,183092,Jaidar,Kalwan,Nashik,20.5922,73.8906,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,12.2,2.1,
1410,183093,Jaipur,Kalwan,Nashik,20.5622,73.8211,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,13.3,2.1,
1411,183094,Jamale Vani,Kalwan,Nashik,20.5311,73.9222,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,5.1,2.1,
1412,183095,Juni Bej,Kalwan,Nashik,20.4611,74.0511,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,14.1,2.1,
1413,183096,Kakane,Kalwan,Nashik,20.4422,73.9411,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,5.3,2.1,
1414,183097,Kalmathe (Pa),Kalwan,Nashik,20.4522,73.9622,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,5.8,2.1,
1415,183099,Kalwan (Kd),Kalwan,Nashik,20.4909,74.0241,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,11.1,2.1,
1416,183100,Kanashi (K),Kalwan,Nashik,20.5811,73.8222,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,14.5,2.1,
1417,183101,Karambhel (K),Kalwan,Nashik,20.5911,73.8422,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,14.1,2.1,
1418,183102,Kathare Diger,Kalwan,Nashik,20.6122,73.8811,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,14.6,2.1,
1419,183104,Khadakvan,Kalwan,Nashik,20.4711,73.9011,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,2.3,2.1,
1420,183103,Khadki,Kalwan,Nashik,20.4122,73.9822,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,10.5,2.1,
1421,183105,Kharde Diger,Kalwan,Nashik,20.5522,73.8111,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,13.4,2.1,
1422,183106,Khedgaon,Kalwan,Nashik,20.4811,73.9222,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,0.6,2.1,
1423,245150,Khirad,Kalwan,Nashik,20.4538,73.7964,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,13.1,2.1,
1424,183108,Kosurde,Kalwan,Nashik,20.5211,73.9011,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,4.4,2.1,
1425,183107,Koswan,Kalwan,Nashik,20.5611,73.8544,612,09-04-2026,09-04-2026,12.5,Kalwan AWS,20.485,73.918,10.7,2.1,
1426,183109,Kundane (K),Kalwan,Nashik,20.5122,74.0111,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,10.1,2.8,
1427,183110,Kundane (O),Kalwan,Nashik,20.5122,74.0111,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,10.1,2.8,
1428,183111,Lingama,Kalwan,Nashik,20.5411,73.9422,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,6.8,2.8,
1429,183112,Malgaon (Kh),Kalwan,Nashik,20.4711,73.8922,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,3.1,2.8,
1430,183113,Manur,Kalwan,Nashik,20.4827,74.0167,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,10.3,2.8,
1431,183114,Mehedar,Kalwan,Nashik,20.5311,74.0522,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,14.8,2.8,
1432,183116,Mohandari,Kalwan,Nashik,20.4422,73.8959,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,5.2,2.8,
1433,183117,Mohmukh,Kalwan,Nashik,20.4922,73.9811,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,6.6,2.8,
1434,183118,Mokhbhangi,Kalwan,Nashik,20.5626,74.015,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,13.2,2.8,
1435,183115,Mulanevani,Kalwan,Nashik,20.4422,73.9622,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,6.7,2.8,
1436,183119,Nakoda,Kalwan,Nashik,20.5511,73.8811,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,8.3,2.8,
1437,183120,Nalid,Kalwan,Nashik,20.5111,74.0111,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,10.1,2.8,
1438,183121,Nanduri,Kalwan,Nashik,20.4173,73.9056,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,7.6,2.8,
1439,183122,Narul,Kalwan,Nashik,20.4811,73.9511,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,3.4,2.8,
1440,183123,Navi Bej,Kalwan,Nashik,20.5143,74.0747,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,16.6,2.8,
1441,183124,Nivane,Kalwan,Nashik,20.5311,73.9111,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,5.2,2.8,
1442,183126,Ojhar,Kalwan,Nashik,20.5111,73.8811,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,4.8,2.8,
1443,183125,Otur,Kalwan,Nashik,20.4176,74.0044,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,11.7,2.8,
1444,183127,Palasdar,Kalwan,Nashik,20.5822,73.8411,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,13.4,2.8,
1445,183128,Pale (Bk),Kalwan,Nashik,20.4911,73.9011,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,1.9,2.8,
1446,183129,Pale (Kd),Kalwan,Nashik,20.4955,73.9122,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,1.3,2.8,
1447,183130,Patvihir,Kalwan,Nashik,20.5611,73.8122,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,13.9,2.8,
1448,183131,Pilkos,Kalwan,Nashik,20.4711,73.9422,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,3,2.8,
1449,183132,Pimpale (Bk),Kalwan,Nashik,20.5111,74.0111,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,10.1,2.8,
1450,245153,Punadnagar,Kalwan,Nashik,20.5311,73.9222,612,09-03-2026,09-03-2026,10,Kalwan AWS,20.485,73.918,5.1,2.8,
1451,183133,Ravalji,Kalwan,Nashik,20.4511,74.0522,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,14.4,1.5,
1452,183134,Sakore,Kalwan,Nashik,20.4473,73.9883,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,8.5,1.5,
1453,183135,Saptashrungi Gad,Kalwan,Nashik,20.3922,73.9111,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,10.3,1.5,
1454,183136,Sarledigar,Kalwan,Nashik,20.5822,73.8511,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,12.8,1.5,
1455,183137,Savakipale,Kalwan,Nashik,20.4122,73.9811,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,10.4,1.5,
1456,245151,Shingashi,Kalwan,Nashik,20.5511,73.8111,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,13.3,1.5,
1457,183138,Shirasmani,Kalwan,Nashik,20.4911,73.9222,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,0.8,1.5,
1458,183139,Sukapur,Kalwan,Nashik,20.5211,73.9011,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,4.4,1.5,
1459,183140,Sule,Kalwan,Nashik,20.5611,73.8544,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,10.7,1.5,
1460,245152,Supale Digar,Kalwan,Nashik,20.5122,74.0111,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,10.1,1.5,
1461,183141,Tatani,Kalwan,Nashik,20.5411,73.9422,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,6.8,1.5,
1462,245148,Tirhal (Kh),Kalwan,Nashik,20.4711,73.8922,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,3.1,1.5,
1463,183142,Vadale (Ha),Kalwan,Nashik,20.5311,74.0522,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,14.8,1.5,
1464,183143,Vadalevani,Kalwan,Nashik,20.4922,73.9811,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,6.6,1.5,
1465,183145,Verule,Kalwan,Nashik,20.4422,73.9622,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,6.7,1.5,
1466,183146,Virshet,Kalwan,Nashik,20.5511,73.8811,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,8.3,1.5,
1467,183147,Visapur,Kalwan,Nashik,20.5111,74.0111,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,10.1,1.5,
1468,183144,Wadi (Bk),Kalwan,Nashik,20.4811,73.9511,612,09-02-2026,09-02-2026,15,Kalwan AWS,20.485,73.918,3.4,1.5,
1469,183149,Aghar (Bk),Malegaon,Nashik,20.5622,74.3211,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,19.7,0.4,
1470,183150,Aghar (Kd),Malegaon,Nashik,20.5722,74.3311,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,18.7,0.4,
1471,183148,Ajande,Malegaon,Nashik,20.5422,74.4111,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,10.4,0.4,
1472,183151,Ajang,Malegaon,Nashik,20.6352,74.4521,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,10.8,0.4,
1473,183152,Astane,Malegaon,Nashik,20.6834,74.6421,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,20.2,0.4,
1474,183153,Belgaon,Malegaon,Nashik,20.6122,74.3522,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,17.6,0.4,
1475,183154,Bhardenagar,Malegaon,Nashik,20.5822,74.5211,435,09-02-2026,09-02-2026,8,Malegaon AWS,20.554,74.51,3.3,0.4,
1476,183156,Bhilkot,Malegaon,Nashik,20.6522,74.4822,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,11.3,1.2,
1477,183157,Chandanpuri,Malegaon,Nashik,20.5111,74.4422,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,8.5,1.2,
1478,183158,Chaukatpade,Malegaon,Nashik,20.6822,74.5511,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,14.8,1.2,
1479,183159,Chikhalohol,Malegaon,Nashik,20.6011,74.6111,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,11.8,1.2,
1480,183160,Chinchagavan,Malegaon,Nashik,20.6211,74.4122,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,12.7,1.2,
1481,183161,Chinchawad,Malegaon,Nashik,20.5911,74.3822,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,13.9,1.2,
1482,183162,Chinchwe (Ga),Malegaon,Nashik,20.6511,74.5511,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,11.6,1.2,
1483,183163,Chondhi,Malegaon,Nashik,20.5411,74.3111,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,20.7,1.2,
1484,183165,Dabali,Malegaon,Nashik,20.5722,74.3822,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,13.4,1.2,
1485,183164,Dabhadi,Malegaon,Nashik,20.5506,74.4559,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,5.6,1.2,
1486,183166,Dahidi,Malegaon,Nashik,20.6111,74.5211,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,6.4,1.2,
1487,183167,Dahiwal,Malegaon,Nashik,20.5811,74.6522,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,15.1,1.2,
1488,183168,Dapure,Malegaon,Nashik,20.6322,74.4511,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,10.6,1.2,
1489,183170,Dasane,Malegaon,Nashik,20.5841,74.5714,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,7.3,1.2,
1490,183173,Deoghat,Malegaon,Nashik,20.5893,74.7811,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,28.5,1.2,
1491,183172,Devarpade,Malegaon,Nashik,20.5922,74.4211,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,10.3,1.2,
1492,183174,Dhavaleshwar,Malegaon,Nashik,20.6511,74.5822,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,13.2,1.2,
1493,183175,Dongrale,Malegaon,Nashik,20.7851,74.5724,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,26.5,1.2,
1494,183176,Dundhe,Malegaon,Nashik,20.5411,74.3411,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,17.6,1.2,
1495,183177,Erandgaon,Malegaon,Nashik,20.5722,74.4522,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,6.4,1.2,
1496,183178,Galne,Malegaon,Nashik,20.6111,74.5111,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,6.3,1.2,
1497,183179,Garbad,Malegaon,Nashik,20.5922,74.6211,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,12.3,1.2,
1498,183180,Garegaon,Malegaon,Nashik,20.738,74.4175,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,22.7,1.2,
1499,183182,Ghanegaon,Malegaon,Nashik,20.6311,74.5511,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,9.6,1.2,
1500,183181,Gilane,Malegaon,Nashik,20.6311,74.5511,435,09-01-2026,09-01-2026,6,Malegaon AWS,20.554,74.51,9.6,1.2,
1501,183183,Ghodegaon,Malegaon,Nashik,20.5511,74.4822,438,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,3,2.5,
1502,183181,Gigaon,Malegaon,Nashik,20.6122,74.6255,445,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,13.9,2.5,
1503,183184,Gilane,Malegaon,Nashik,20.4522,74.5211,452,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,10.9,2.5,
1504,183185,Gugulwad,Malegaon,Nashik,20.5822,74.3411,465,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,17.9,2.5,
1505,183186,Hatane,Malegaon,Nashik,20.6422,74.5511,440,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,11.1,2.5,
1506,183187,Hiswal,Malegaon,Nashik,20.6334,74.7932,450,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,31,2.5,
1507,183188,Jalgaon (Ga),Malegaon,Nashik,20.6211,74.6322,442,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,14.8,2.5,
1508,183189,Jalgaon (Ni),Malegaon,Nashik,20.5511,74.3911,460,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,12.4,2.5,
1509,183190,Jalku,Malegaon,Nashik,20.6511,74.4522,448,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,12.8,2.5,
1510,183191,Jatpade,Malegaon,Nashik,20.4911,74.4822,445,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,7.1,2.5,
1511,183192,Jeur,Malegaon,Nashik,20.5822,74.6111,440,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,11,2.5,
1512,183193,Jwardi (Bk),Malegaon,Nashik,20.5422,74.3211,462,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,19.7,2.5,
1513,183194,Kajwade,Malegaon,Nashik,20.7822,74.4001,468,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,28.1,2.5,
1514,183195,Kalwadi,Malegaon,Nashik,20.5518,74.7497,455,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,24.9,2.5,
1515,183196,Kandhane,Malegaon,Nashik,20.6256,74.1066,605,09-04-2026,09-04-2026,15,Satana AWS,20.59,74.2,10.5,2.5,
1516,183197,Kankrale,Malegaon,Nashik,20.6853,74.4927,442,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,15.1,2.5,
1517,183198,Karanj Gavhan,Malegaon,Nashik,20.5122,74.3822,472,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,13.9,2.5,
1518,183199,Kashti,Malegaon,Nashik,20.6223,74.483,448,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,8.5,2.5,
1519,183200,Kaulane (Ga),Malegaon,Nashik,20.4811,74.4211,465,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,11.9,2.5,
1520,183201,Kaulane (Ni),Malegaon,Nashik,20.5611,74.4111,462,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,10.4,2.5,
1521,183202,Khadaki,Malegaon,Nashik,20.5411,74.4422,448,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,7.1,2.5,
1522,183203,Khakurdi,Malegaon,Nashik,20.6853,74.4177,450,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,17.7,2.5,
1523,183204,Khalane,Malegaon,Nashik,20.6111,74.5822,435,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,10.1,2.5,
1524,183205,Khayade,Malegaon,Nashik,20.6211,74.4111,458,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,13,2.5,
1525,183206,Kothare (Bk),Malegaon,Nashik,20.6511,74.6011,432,09-04-2026,09-04-2026,15,Malegaon AWS,20.55,74.51,14.6,2.5,
1526,183207,Kukane,Malegaon,Nashik,20.6533,74.5159,435,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,11.5,5.8,
1527,183208,Lakhani,Malegaon,Nashik,20.7021,74.6444,428,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,21.9,5.8,
1528,183209,Lendane,Malegaon,Nashik,20.5722,74.5422,436,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,4.2,5.8,
1529,183210,Lonwade,Malegaon,Nashik,20.5511,74.3111,468,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,20.7,5.8,
1530,183211,Lulle,Malegaon,Nashik,20.4611,74.5211,450,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,9.9,5.8,
1531,183213,Malgaon,Malegaon,Nashik,20.5911,74.5822,435,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,8.9,5.8,
1532,183218,Malhangaon,Malegaon,Nashik,20.5822,74.4522,455,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,7,5.8,
1533,183214,Manjre,Malegaon,Nashik,20.5611,74.3811,465,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,13.5,5.8,
1534,183215,Manke,Malegaon,Nashik,20.5522,74.6111,435,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,10.5,5.8,
1535,183216,Mathurpada,Malegaon,Nashik,20.5411,74.4922,445,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,2.1,5.8,
1536,183217,Mehune,Malegaon,Nashik,20.6011,74.3411,482,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,18.4,5.8,
1537,183219,Mohpada,Malegaon,Nashik,20.5211,74.4211,460,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,9.8,5.8,
1538,183220,Mungse,Malegaon,Nashik,20.7335,74.1067,605,09-03-2026,09-03-2026,10,Satana AWS,20.59,74.2,18.5,5.8,
1539,183221,Nagaon (Di),Malegaon,Nashik,20.5811,74.4422,460,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,7.8,5.8,
1540,183222,Nagzari,Malegaon,Nashik,20.8143,74.5382,425,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,29.5,5.8,
1541,183223,Nale,Malegaon,Nashik,20.5511,74.6522,435,09-03-2026,09-03-2026,10,Malegaon AWS,20.55,74.51,14.8,5.8,
